customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,application_date,approval_date,disbursement_date,due_date
CUST-00003693,LN00000692,"Car Loan",27105,0,27,Part-time,Medium,451,Female,Divorced,PhD,True,2022-04-27,2022-05-05,2022-05-05,2022-08-23
CUST-00004631,LN00004100,"Education Loan",76766,0,34,Part-time,Medium,439,Male,Married,"High School",False,2019-03-24,2019-04-01,2019-04-07,2019-09-23
CUST-00003730,LN00000257,"Education Loan",16707,0,54,Full-time,Low,320,Male,Single,"High School",False,2020-06-22,2020-06-26,2020-07-07,2020-11-03
CUST-00000014,LN00003433,"Education Loan",22976,0,48,Full-time,Medium,553,Male,Divorced,PhD,False,2018-03-14,2018-04-03,2018-04-15,2018-09-08
CUST-00003901,LN00000834,"Personal Loan",45262,0,20,Part-time,Low,363,Female,Single,Master,False,2018-09-12,2018-09-17,2018-09-17,2019-02-18
CUST-00003620,LN00002530,"Personal Loan",24776,0,14,Full-time,Low,517,Male,Single,Master,False,2020-05-09,2020-06-07,2020-06-17,2020-09-26
CUST-00000271,LN00002897,"Personal Loan",31080,0,19,Self-employed,High,371,Female,Divorced,PhD,False,2020-07-05,2020-07-20,2020-07-30,2020-12-10
CUST-00003125,LN00001162,"Education Loan",67842,0,49,Part-time,Medium,461,Male,Married,PhD,False,2020-10-19,2020-11-03,2020-11-03,2020-12-27
CUST-00001584,LN00003523,"Personal Loan",62373,0,15,Self-employed,High,429,Female,Single,Bachelor,False,2020-05-14,2020-06-06,2020-06-11,2020-11-28
CUST-00004559,LN00000473,"Personal Loan",7776,0,23,Part-time,Low,524,Male,Married,"High School",False,2022-09-20,2022-10-03,2022-10-08,2022-12-18
CUST-00000523,LN00002027,"Car Loan",93787,0,55,Self-employed,High,753,Female,Married,"High School",False,2021-08-06,2021-08-24,2021-09-03,2022-02-22
CUST-00002818,LN00001638,"Personal Loan",56016,0,42,Part-time,Medium,683,Male,Divorced,Master,True,2022-03-04,2022-03-22,2022-04-02,2022-05-24
CUST-00004951,LN00003549,"Home Loan",10474,0,36,Part-time,Low,406,Female,Single,Bachelor,False,2020-06-18,2020-07-03,2020-07-07,2020-09-02
CUST-00002840,LN00002241,"Personal Loan",59053,0,27,Part-time,High,402,Female,Divorced,"High School",True,2022-11-11,2022-12-07,2022-12-10,2023-04-30
CUST-00000443,LN00002355,"Personal Loan",22959,0,53,Full-time,Medium,440,Male,Divorced,Bachelor,False,2020-09-11,2020-09-15,2020-09-22,2020-11-03
CUST-00002084,LN00004855,"Home Loan",6530,0,25,Self-employed,Medium,433,Female,Single,PhD,False,2020-04-09,2020-05-05,2020-05-07,2020-09-09
CUST-00002928,LN00000906,"Home Loan",95856,0,24,Part-time,High,498,Female,Single,"High School",False,2019-08-31,2019-08-31,2019-08-31,2019-12-13
CUST-00001222,LN00001184,"Personal Loan",4748,0,52,Full-time,Low,809,Male,Divorced,PhD,False,2019-08-11,2019-08-15,2019-08-15,2019-10-18
CUST-00003450,LN00002220,"Car Loan",98504,0,18,Part-time,Medium,378,Female,Divorced,Master,True,2018-01-02,2018-01-10,2018-01-14,2018-03-31
CUST-00002441,LN00003645,"Education Loan",99098,0,23,Self-employed,Low,781,Male,Divorced,Master,False,2019-01-18,2019-02-07,2019-02-09,2019-04-29
CUST-00002363,LN00001089,"Home Loan",14545,0,48,Part-time,Medium,811,Male,Single,PhD,False,2019-11-21,2019-11-27,2019-11-29,2020-03-24
CUST-00004504,LN00001193,"Car Loan",67199,0,15,Full-time,Low,549,Female,Single,Master,False,2021-02-09,2021-02-18,2021-02-28,2021-05-08
CUST-00000895,LN00002129,"Personal Loan",35766,0,13,Part-time,Low,782,Female,Divorced,PhD,False,2018-07-23,2018-08-16,2018-08-30,2018-12-14
CUST-00003903,LN00003452,"Personal Loan",74530,0,46,Part-time,Medium,471,Female,Single,PhD,False,2022-11-09,2022-12-02,2022-12-03,2023-02-12
CUST-00002254,LN00003842,"Home Loan",94557,0,55,Part-time,High,316,Female,Single,PhD,False,2018-01-26,2018-02-09,2018-02-17,2018-08-08
CUST-00002011,LN00000332,"Home Loan",62087,0,14,Part-time,High,593,Female,Single,Master,False,2018-04-18,2018-05-08,2018-05-18,2018-08-15
CUST-00004994,LN00001212,"Car Loan",96839,0,15,Full-time,High,693,Male,Married,Master,False,2022-08-28,2022-09-08,2022-09-20,2022-12-16
CUST-00004191,LN00001049,"Personal Loan",69840,0,49,Part-time,Low,797,Male,Married,Master,True,2022-05-10,2022-05-22,2022-05-27,2022-07-28
CUST-00004636,LN00004089,"Home Loan",55384,0,23,Self-employed,High,518,Female,Divorced,PhD,True,2020-05-17,2020-06-03,2020-06-09,2020-07-10
CUST-00003216,LN00002276,"Home Loan",52005,0,30,Self-employed,High,533,Female,Married,Bachelor,True,2018-10-01,2018-10-21,2018-10-22,2019-01-18
CUST-00004605,LN00001635,"Education Loan",47576,0,21,Part-time,Medium,689,Female,Divorced,Master,True,2022-12-21,2022-12-30,2023-01-09,2023-05-30
CUST-00002561,LN00003606,"Home Loan",40353,0,12,Full-time,Low,547,Female,Divorced,Bachelor,False,2022-04-15,2022-05-08,2022-05-08,2022-07-01
CUST-00002847,LN00000503,"Car Loan",63003,0,28,Self-employed,High,351,Female,Single,Master,True,2018-01-17,2018-02-12,2018-02-19,2018-07-31
CUST-00001046,LN00003570,"Personal Loan",84211,0,27,Part-time,Medium,314,Male,Divorced,"High School",True,2022-01-27,2022-01-27,2022-02-09,2022-05-11
CUST-00004834,LN00001080,"Home Loan",53733,0,20,Part-time,Low,623,Male,Divorced,"High School",False,2018-10-25,2018-11-19,2018-11-28,2019-04-10
CUST-00002935,LN00001335,"Education Loan",66318,0,20,Full-time,Medium,740,Male,Divorced,"High School",False,2019-08-16,2019-08-19,2019-09-02,2019-12-18
CUST-00000471,LN00004648,"Home Loan",90474,0,20,Part-time,High,411,Female,Divorced,Bachelor,False,2020-05-25,2020-06-10,2020-06-13,2020-10-25
CUST-00004380,LN00004019,"Home Loan",24664,0,23,Full-time,Low,306,Female,Single,Master,False,2021-11-20,2021-12-10,2021-12-22,2022-04-21
CUST-00000372,LN00004217,"Personal Loan",68172,0,52,Self-employed,Low,544,Female,Single,PhD,True,2020-11-16,2020-11-28,2020-12-06,2021-05-08
CUST-00003404,LN00002074,"Education Loan",86616,0,26,Part-time,High,747,Male,Divorced,Bachelor,True,2018-07-02,2018-07-03,2018-07-14,2018-11-18
CUST-00001404,LN00004055,"Car Loan",94264,0,13,Full-time,Medium,664,Male,Married,Master,False,2022-03-20,2022-04-03,2022-04-11,2022-09-25
CUST-00004603,LN00000023,"Car Loan",27736,0,22,Part-time,Low,666,Male,Married,"High School",False,2019-11-06,2019-11-17,2019-11-29,2020-04-21
CUST-00003947,LN00001850,"Personal Loan",95209,0,22,Part-time,Low,586,Male,Divorced,Bachelor,False,2019-03-25,2019-03-26,2019-04-05,2019-10-01
CUST-00004076,LN00002164,"Car Loan",1854,0,19,Self-employed,Low,405,Female,Single,Master,False,2021-09-17,2021-09-23,2021-10-04,2022-01-27
CUST-00004674,LN00000480,"Car Loan",91084,0,43,Part-time,High,312,Female,Divorced,PhD,True,2022-05-27,2022-05-30,2022-06-02,2022-07-29
CUST-00002521,LN00002355,"Home Loan",39623,0,17,Full-time,Medium,445,Female,Divorced,Bachelor,False,2022-01-19,2022-02-01,2022-02-10,2022-04-28
CUST-00001008,LN00002749,"Car Loan",8392,0,31,Full-time,High,777,Female,Single,PhD,False,2019-08-11,2019-08-28,2019-08-30,2019-12-21
CUST-00003347,LN00002540,"Education Loan",56680,0,50,Full-time,Low,414,Female,Married,Bachelor,False,2019-02-24,2019-03-06,2019-03-10,2019-06-10
CUST-00000668,LN00004865,"Home Loan",47717,0,46,Part-time,Medium,808,Female,Divorced,"High School",False,2018-08-28,2018-08-30,2018-09-04,2018-10-05
CUST-00001447,LN00001144,"Car Loan",88092,0,19,Part-time,Medium,451,Male,Single,"High School",False,2019-05-27,2019-05-29,2019-06-07,2019-07-29
CUST-00003967,LN00002334,"Education Loan",51859,0,54,Self-employed,High,356,Female,Single,"High School",False,2021-08-06,2021-08-23,2021-08-26,2021-11-14
CUST-00001908,LN00002646,"Home Loan",27309,0,45,Part-time,High,681,Female,Divorced,PhD,False,2020-03-14,2020-04-05,2020-04-05,2020-08-24
CUST-00002368,LN00000839,"Education Loan",88455,0,30,Full-time,Low,456,Female,Single,"High School",False,2019-03-15,2019-03-15,2019-03-21,2019-07-08
CUST-00002106,LN00001850,"Personal Loan",64734,0,18,Full-time,High,432,Female,Divorced,PhD,False,2020-02-11,2020-02-23,2020-03-08,2020-07-31
CUST-00004369,LN00003387,"Personal Loan",71467,0,42,Self-employed,High,462,Female,Married,PhD,False,2020-10-17,2020-11-10,2020-11-14,2020-12-14
CUST-00003030,LN00002853,"Car Loan",53662,0,29,Full-time,High,574,Female,Divorced,PhD,False,2019-06-07,2019-06-11,2019-06-12,2019-12-01
CUST-00000041,LN00002210,"Education Loan",99506,0,51,Full-time,High,376,Female,Married,"High School",False,2019-07-25,2019-07-28,2019-08-10,2019-09-23
CUST-00004834,LN00001393,"Home Loan",13688,0,25,Full-time,High,343,Female,Single,Master,False,2021-07-06,2021-07-08,2021-07-18,2021-09-28
CUST-00004805,LN00003257,"Education Loan",26342,0,50,Self-employed,Low,849,Male,Divorced,PhD,True,2019-12-15,2020-01-02,2020-01-15,2020-06-25
CUST-00000126,LN00001960,"Education Loan",38157,0,47,Self-employed,Medium,617,Male,Single,Master,False,2021-07-15,2021-07-27,2021-08-04,2021-12-14
CUST-00000778,LN00000276,"Personal Loan",68863,0,28,Full-time,High,833,Male,Divorced,PhD,False,2018-04-23,2018-05-08,2018-05-15,2018-10-16
CUST-00000836,LN00004625,"Personal Loan",53083,0,48,Full-time,Medium,453,Female,Single,"High School",False,2022-05-28,2022-06-15,2022-06-24,2022-08-30
CUST-00000879,LN00001460,"Car Loan",66733,0,55,Part-time,Medium,536,Male,Married,"High School",False,2019-02-09,2019-02-09,2019-02-15,2019-05-18
CUST-00004490,LN00003332,"Education Loan",90045,0,20,Part-time,High,816,Female,Divorced,"High School",True,2021-11-26,2021-12-13,2021-12-27,2022-03-17
CUST-00004924,LN00000959,"Education Loan",35698,0,31,Full-time,High,520,Male,Single,Bachelor,True,2018-08-24,2018-09-19,2018-10-01,2019-01-16
CUST-00000837,LN00001842,"Home Loan",81623,0,56,Part-time,Medium,609,Male,Divorced,"High School",False,2020-10-26,2020-11-24,2020-12-08,2021-03-30
CUST-00000525,LN00004060,"Home Loan",23671,0,39,Full-time,Low,476,Female,Divorced,Master,False,2022-06-13,2022-06-19,2022-06-27,2022-10-31
CUST-00001252,LN00004146,"Personal Loan",26184,0,31,Full-time,Medium,519,Female,Married,PhD,False,2021-02-11,2021-02-13,2021-02-22,2021-08-10
CUST-00004242,LN00003378,"Education Loan",94384,0,52,Part-time,Low,337,Female,Single,Master,True,2018-12-31,2019-01-21,2019-01-22,2019-05-24
CUST-00000735,LN00002525,"Car Loan",43107,0,47,Self-employed,Medium,730,Female,Divorced,Bachelor,False,2020-04-26,2020-05-15,2020-05-28,2020-11-13
CUST-00000169,LN00000488,"Personal Loan",87202,0,38,Self-employed,High,502,Male,Divorced,Master,False,2021-09-06,2021-09-15,2021-09-27,2021-11-24
CUST-00001149,LN00002128,"Education Loan",52663,0,19,Self-employed,Low,747,Male,Divorced,PhD,False,2021-08-27,2021-09-16,2021-09-18,2022-01-30
CUST-00000300,LN00001941,"Personal Loan",16708,0,43,Full-time,Medium,794,Female,Divorced,PhD,False,2021-04-06,2021-04-13,2021-04-21,2021-07-20
CUST-00003322,LN00002454,"Car Loan",92906,0,12,Full-time,Low,424,Male,Divorced,"High School",False,2020-04-29,2020-04-30,2020-05-05,2020-07-14
CUST-00000522,LN00004015,"Education Loan",50811,0,28,Self-employed,High,364,Male,Single,Bachelor,True,2018-02-21,2018-03-02,2018-03-03,2018-08-27
CUST-00000618,LN00003798,"Car Loan",3811,0,20,Self-employed,Low,543,Male,Divorced,Bachelor,True,2018-10-27,2018-11-16,2018-11-21,2019-02-04
CUST-00003585,LN00004351,"Education Loan",57250,0,31,Self-employed,High,826,Female,Divorced,Master,False,2020-05-12,2020-05-29,2020-06-11,2020-08-18
CUST-00001718,LN00000960,"Education Loan",73082,0,56,Full-time,High,525,Female,Divorced,"High School",False,2020-12-21,2021-01-01,2021-01-14,2021-03-24
CUST-00004602,LN00002564,"Car Loan",35754,0,43,Full-time,Low,764,Female,Single,"High School",False,2018-03-25,2018-04-07,2018-04-11,2018-05-12
CUST-00000302,LN00000464,"Home Loan",96742,0,13,Part-time,High,592,Male,Divorced,"High School",False,2022-11-07,2022-12-01,2022-12-10,2023-02-28
CUST-00000653,LN00001937,"Car Loan",12411,0,43,Part-time,High,680,Female,Divorced,PhD,False,2021-10-08,2021-10-09,2021-10-13,2022-03-11
CUST-00003302,LN00004132,"Car Loan",3911,0,56,Part-time,High,465,Female,Married,Bachelor,False,2022-08-20,2022-09-05,2022-09-09,2022-10-16
CUST-00004160,LN00000016,"Personal Loan",68270,0,20,Self-employed,Low,517,Male,Married,Master,True,2022-03-07,2022-03-26,2022-03-27,2022-05-26
CUST-00002638,LN00004071,"Car Loan",84763,0,41,Full-time,High,574,Female,Divorced,Master,False,2022-08-10,2022-08-21,2022-09-03,2022-11-10
CUST-00002280,LN00000919,"Car Loan",9680,0,31,Part-time,Medium,351,Female,Divorced,Master,True,2020-10-15,2020-10-21,2020-10-26,2021-02-15
CUST-00001623,LN00001614,"Personal Loan",85896,0,49,Part-time,High,673,Female,Married,"High School",False,2020-07-12,2020-07-26,2020-08-07,2021-01-27
CUST-00004415,LN00000823,"Home Loan",84879,0,12,Part-time,Medium,662,Male,Single,Bachelor,False,2020-06-08,2020-06-09,2020-06-15,2020-08-06
CUST-00001682,LN00002121,"Car Loan",72295,0,16,Part-time,Low,313,Female,Single,Bachelor,False,2022-02-07,2022-03-05,2022-03-13,2022-08-28
CUST-00004925,LN00003392,"Personal Loan",89614,0,46,Self-employed,Medium,639,Male,Married,PhD,True,2022-07-17,2022-08-11,2022-08-24,2023-01-21
CUST-00000092,LN00001967,"Home Loan",12111,0,47,Full-time,High,838,Male,Divorced,PhD,True,2020-07-03,2020-07-27,2020-07-31,2020-11-06
CUST-00003707,LN00001882,"Home Loan",38504,0,12,Full-time,High,388,Male,Married,PhD,False,2019-05-18,2019-05-29,2019-06-08,2019-07-19
CUST-00000961,LN00000740,"Car Loan",2802,0,25,Full-time,High,340,Male,Single,Master,False,2022-12-28,2023-01-13,2023-01-27,2023-04-02
CUST-00004160,LN00004854,"Home Loan",9155,0,20,Part-time,High,603,Male,Married,Master,False,2019-11-25,2019-11-25,2019-12-05,2020-02-29
CUST-00000844,LN00003067,"Car Loan",74656,0,41,Self-employed,High,567,Male,Single,Bachelor,False,2018-04-09,2018-04-16,2018-04-20,2018-08-19
CUST-00000219,LN00003844,"Home Loan",40384,0,35,Self-employed,High,437,Female,Divorced,PhD,True,2022-09-22,2022-09-26,2022-10-10,2023-02-06
CUST-00000704,LN00000798,"Home Loan",48254,0,15,Self-employed,Low,305,Female,Divorced,Master,False,2020-06-28,2020-07-25,2020-08-08,2020-09-10
CUST-00004715,LN00003211,"Home Loan",22918,0,25,Full-time,High,541,Male,Divorced,PhD,True,2021-08-22,2021-09-18,2021-09-26,2022-03-18
CUST-00000247,LN00001587,"Car Loan",86981,0,36,Full-time,Medium,461,Male,Single,PhD,True,2020-02-02,2020-02-26,2020-03-02,2020-04-22
CUST-00004038,LN00003731,"Home Loan",61713,0,15,Self-employed,Medium,817,Female,Married,Bachelor,False,2018-11-11,2018-11-18,2018-11-24,2019-04-09
CUST-00000057,LN00001778,"Education Loan",31306,0,36,Part-time,Medium,700,Female,Divorced,Bachelor,False,2022-09-30,2022-10-21,2022-10-24,2023-01-31
CUST-00003960,LN00002532,"Personal Loan",17646,0,21,Full-time,Low,455,Female,Single,Master,False,2022-01-05,2022-01-24,2022-01-27,2022-07-14
CUST-00004853,LN00002435,"Personal Loan",47843,0,46,Full-time,Medium,384,Male,Divorced,Bachelor,False,2018-09-04,2018-09-17,2018-09-17,2019-01-09
CUST-00001859,LN00003918,"Education Loan",97601,0,18,Part-time,Medium,309,Male,Married,PhD,False,2018-09-22,2018-09-27,2018-10-07,2018-12-14
CUST-00001913,LN00004554,"Home Loan",91735,0,53,Part-time,Medium,437,Female,Divorced,Bachelor,True,2022-05-12,2022-05-29,2022-06-02,2022-11-28
CUST-00004222,LN00002470,"Education Loan",17371,0,24,Full-time,Low,455,Male,Single,PhD,False,2019-03-01,2019-03-05,2019-03-06,2019-05-04
CUST-00000267,LN00002280,"Car Loan",78371,0,15,Part-time,Medium,707,Male,Single,PhD,False,2020-03-05,2020-03-14,2020-03-18,2020-07-29
CUST-00003483,LN00001368,"Personal Loan",3049,0,54,Part-time,Medium,524,Male,Divorced,Master,False,2020-12-17,2020-12-31,2021-01-04,2021-03-27
CUST-00001681,LN00002768,"Home Loan",32616,0,47,Part-time,Low,483,Male,Divorced,Master,False,2022-02-16,2022-02-18,2022-02-21,2022-08-03
CUST-00003194,LN00001398,"Personal Loan",21932,0,25,Part-time,High,494,Female,Single,Master,False,2018-11-20,2018-11-22,2018-12-06,2019-02-27
CUST-00001532,LN00000155,"Education Loan",30855,0,29,Part-time,Medium,695,Male,Divorced,PhD,False,2021-04-24,2021-05-23,2021-06-04,2021-11-12
CUST-00002007,LN00003187,"Education Loan",62434,0,19,Self-employed,High,433,Male,Divorced,Bachelor,False,2020-03-02,2020-03-18,2020-03-29,2020-07-15
CUST-00004706,LN00001116,"Personal Loan",73694,0,43,Full-time,Medium,608,Male,Divorced,Master,False,2022-03-03,2022-03-16,2022-03-25,2022-05-29
CUST-00004565,LN00003666,"Personal Loan",44016,0,38,Self-employed,Low,841,Male,Married,Master,True,2020-04-27,2020-05-23,2020-06-04,2020-09-04
CUST-00004897,LN00003597,"Personal Loan",8400,0,53,Self-employed,High,308,Female,Married,Bachelor,False,2018-03-03,2018-03-26,2018-04-03,2018-09-10
CUST-00004229,LN00001115,"Personal Loan",43642,0,48,Self-employed,Low,469,Male,Married,Bachelor,True,2019-08-16,2019-08-25,2019-08-29,2019-11-23
CUST-00003451,LN00000700,"Education Loan",16151,0,34,Full-time,High,589,Male,Divorced,Master,False,2020-08-20,2020-09-07,2020-09-12,2020-12-30
CUST-00001020,LN00004201,"Home Loan",52407,0,18,Full-time,Low,467,Female,Single,PhD,False,2021-06-23,2021-07-08,2021-07-21,2021-09-04
CUST-00000318,LN00000596,"Personal Loan",67690,0,23,Full-time,High,643,Male,Divorced,PhD,True,2022-02-19,2022-03-07,2022-03-07,2022-08-03
CUST-00001601,LN00001014,"Home Loan",5499,0,36,Self-employed,High,796,Male,Divorced,Master,False,2022-11-20,2022-12-09,2022-12-20,2023-06-01
CUST-00000711,LN00000540,"Personal Loan",7295,0,14,Full-time,High,444,Male,Married,Bachelor,False,2020-05-18,2020-05-30,2020-06-03,2020-11-28
CUST-00003197,LN00000012,"Car Loan",60040,0,37,Self-employed,Medium,712,Male,Single,PhD,True,2021-10-28,2021-10-28,2021-11-08,2021-12-16
CUST-00000451,LN00001944,"Home Loan",13183,0,15,Part-time,High,756,Female,Married,Bachelor,False,2019-05-30,2019-05-30,2019-06-07,2019-08-03
CUST-00001882,LN00004460,"Car Loan",30299,0,53,Full-time,High,601,Female,Single,"High School",False,2020-01-18,2020-02-03,2020-02-14,2020-04-28
CUST-00001744,LN00000662,"Education Loan",13874,0,47,Part-time,Medium,345,Female,Divorced,Bachelor,True,2018-02-20,2018-03-09,2018-03-19,2018-06-14
CUST-00001324,LN00004634,"Car Loan",33711,0,26,Self-employed,Medium,316,Male,Divorced,Bachelor,False,2019-09-09,2019-10-06,2019-10-11,2019-12-08
CUST-00003561,LN00004410,"Education Loan",6539,0,43,Full-time,Low,659,Male,Divorced,"High School",True,2018-04-09,2018-04-25,2018-05-03,2018-09-04
CUST-00002681,LN00001423,"Personal Loan",54351,0,40,Full-time,Low,560,Female,Single,PhD,True,2018-11-19,2018-11-30,2018-12-11,2019-05-10
CUST-00004238,LN00001246,"Education Loan",62267,0,21,Part-time,Medium,422,Female,Married,PhD,False,2019-08-15,2019-08-20,2019-09-01,2019-11-26
CUST-00003052,LN00000580,"Personal Loan",49354,0,32,Self-employed,Medium,530,Male,Married,PhD,False,2022-01-04,2022-01-10,2022-01-13,2022-03-16
CUST-00004665,LN00000262,"Personal Loan",3557,0,27,Self-employed,Medium,411,Male,Married,Master,False,2019-02-08,2019-02-24,2019-02-25,2019-07-12
CUST-00002352,LN00000496,"Personal Loan",39360,0,58,Full-time,Medium,545,Male,Single,"High School",True,2021-12-11,2022-01-05,2022-01-19,2022-06-29
CUST-00002705,LN00004226,"Education Loan",83018,0,30,Full-time,Medium,690,Male,Single,Bachelor,False,2022-09-03,2022-09-18,2022-09-26,2022-11-10
CUST-00002641,LN00004888,"Personal Loan",3200,0,40,Full-time,Low,691,Male,Divorced,"High School",False,2018-06-04,2018-06-04,2018-06-07,2018-11-14
CUST-00004126,LN00002137,"Car Loan",69497,0,29,Full-time,Medium,627,Male,Married,"High School",True,2019-06-26,2019-07-25,2019-08-07,2019-12-03
CUST-00003449,LN00000630,"Car Loan",47975,0,55,Full-time,Medium,514,Male,Single,"High School",True,2022-06-23,2022-07-03,2022-07-13,2022-10-31
CUST-00000695,LN00000506,"Personal Loan",22357,0,27,Self-employed,Low,666,Male,Married,"High School",True,2018-05-26,2018-06-04,2018-06-17,2018-12-13
CUST-00004254,LN00000207,"Personal Loan",78505,0,12,Full-time,High,381,Male,Married,"High School",False,2020-07-14,2020-08-07,2020-08-08,2020-11-27
CUST-00002194,LN00003432,"Home Loan",3869,0,59,Part-time,Low,375,Male,Single,"High School",True,2021-06-12,2021-07-06,2021-07-06,2021-11-08
CUST-00000340,LN00003131,"Education Loan",62135,0,13,Full-time,Low,826,Female,Single,Master,False,2022-02-06,2022-02-06,2022-02-07,2022-08-01
CUST-00001769,LN00001855,"Home Loan",51108,0,26,Full-time,Medium,802,Male,Divorced,"High School",True,2021-11-23,2021-12-03,2021-12-07,2022-03-03
CUST-00000092,LN00001661,"Car Loan",95179,0,50,Self-employed,High,778,Male,Divorced,"High School",True,2020-05-13,2020-06-05,2020-06-07,2020-08-03
CUST-00004425,LN00002582,"Education Loan",91272,0,39,Self-employed,Low,671,Male,Divorced,PhD,True,2022-06-23,2022-06-25,2022-07-07,2022-12-19
